     Data was extracted at:  "     19:22:22  16/11/2022     "
VARIABLES =   X,   Y,   Z,  P,   T,   Sg,   Ss,   XNaCl,   YH2Og,    XCO2aq,   PCAP,   K_red,  Dg,   Dl,
ZONE T= "      1.00yr"  F=POINT
 0.1631000E+01 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.4985700E-08 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.1631000E+01 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.6496700E-05 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.1631000E+01 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5971800E-01 0.1000000E+01 0.4692200E-02 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029710E+04
 0.1631000E+01 0.0000000E+00 -.7500000E+02 0.1582400E+08 0.6233000E+02 0.1302800E+00 0.0000000E+00 0.5773800E-01 0.3290900E-02 0.3757100E-01 -.1116100E+05 0.1000000E+01 0.6120900E+03 0.1035930E+04
 0.1631000E+01 0.0000000E+00 -.8500000E+02 0.1593500E+08 0.6267000E+02 0.2270500E+00 0.0000000E+00 0.5773600E-01 0.3324700E-02 0.3758000E-01 -.1680900E+05 0.1000000E+01 0.6127700E+03 0.1035810E+04
 0.1631000E+01 0.0000000E+00 -.9500000E+02 0.1604600E+08 0.6300000E+02 0.3736900E+00 0.0000000E+00 0.5811000E-01 0.3357700E-02 0.3752000E-01 -.2680000E+05 0.1000000E+01 0.6133800E+03 0.1035930E+04
 0.2511000E+01 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5641100E-23 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.2511000E+01 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.7791100E-19 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.2511000E+01 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.4886900E-15 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.2511000E+01 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1771900E-11 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.2511000E+01 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3929400E-08 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.2511000E+01 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5165600E-05 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.2511000E+01 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5977100E-01 0.1000000E+01 0.3798600E-02 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029530E+04
 0.2511000E+01 0.0000000E+00 -.7500000E+02 0.1582400E+08 0.6233000E+02 0.1267500E+00 0.0000000E+00 0.5773800E-01 0.3290900E-02 0.3757100E-01 -.1095500E+05 0.1000000E+01 0.6120800E+03 0.1035930E+04
 0.2511000E+01 0.0000000E+00 -.8500000E+02 0.1593500E+08 0.6267000E+02 0.2240500E+00 0.0000000E+00 0.5773600E-01 0.3324700E-02 0.3758000E-01 -.1662900E+05 0.1000000E+01 0.6127600E+03 0.1035810E+04
 0.2511000E+01 0.0000000E+00 -.9500000E+02 0.1604400E+08 0.6300000E+02 0.3474700E+00 0.0000000E+00 0.5774300E-01 0.3358300E-02 0.3758500E-01 -.2478400E+05 0.1000000E+01 0.6133400E+03 0.1035690E+04
 0.3703000E+01 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3853900E-23 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.3703000E+01 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5268100E-19 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.3703000E+01 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3241000E-15 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.3703000E+01 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1143900E-11 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.3703000E+01 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2472900E-08 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.3703000E+01 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.3238700E-05 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.3703000E+01 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5985300E-01 0.1000000E+01 0.2438200E-02 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029270E+04
 0.3703000E+01 0.0000000E+00 -.7500000E+02 0.1582300E+08 0.6233000E+02 0.1192700E+00 0.0000000E+00 0.5773800E-01 0.3290800E-02 0.3757100E-01 -.1051600E+05 0.1000000E+01 0.6120600E+03 0.1035930E+04
 0.3703000E+01 0.0000000E+00 -.8500000E+02 0.1593500E+08 0.6267000E+02 0.2190900E+00 0.0000000E+00 0.5773600E-01 0.3324600E-02 0.3757900E-01 -.1633200E+05 0.1000000E+01 0.6127500E+03 0.1035810E+04
 0.3703000E+01 0.0000000E+00 -.9500000E+02 0.1604300E+08 0.6300000E+02 0.3222400E+00 0.0000000E+00 0.5773700E-01 0.3358100E-02 0.3758500E-01 -.2295900E+05 0.1000000E+01 0.6132900E+03 0.1035690E+04
 0.5319000E+01 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2190500E-23 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.5319000E+01 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2970800E-19 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.5319000E+01 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1776900E-15 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.5319000E+01 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5908800E-12 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.5319000E+01 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1158000E-08 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.5319000E+01 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1347400E-05 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.5319000E+01 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5994400E-01 0.1000000E+01 0.9357300E-03 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028990E+04
 0.5319000E+01 0.0000000E+00 -.7500000E+02 0.1582200E+08 0.6233000E+02 0.1028000E+00 0.0000000E+00 0.5773800E-01 0.3290700E-02 0.3757000E-01 -.9535900E+04 0.1000000E+01 0.6120200E+03 0.1035930E+04
