

          ---- Modelling Progress and Iteration Messages ----


 Description of column-headers and variables:
   ITERFL  = Iterations to solve flow
   ITERSQ  = Sequential transport-chemistry iterations
   MAXITCH = Maximum iterations to solve chemistry
   AVGITCH = Average iterations to solve chemistry
   DELTA-T = Current time step (days)
   Dt limit = Criterion limiting timestep
   Maxitch ID = Grid block: maximum chemical iterations

     STEP   Time(yr)   ITERFL ITERSQ MAXITCH AVGITCH Delta-t(day)  Dt limit       Maxitch ID
 ----------------------------------------------------------------------------------------------------------
     2330  0.246412E+00     2     1    284    2.815  0.23527E+00  Chm_Delta_t       0XS 1
     2340  0.259919E+00     2     1    293    3.149  0.58542E+00  Chm_Delta_t       0Xs 1
     2350  0.267233E+00     2     1    273    2.780  0.13110E+00  Flo_Delta_t       0ZC 1
     2360  0.272109E+00     2     1    264    2.829  0.32623E+00  Flo_Delta_t       0Xx 1
     2361  0.273791E+00     2     1    163    3.016  0.61438E+00  Flo_Delta_t       0cu 1
     2370  0.280714E+00     2     1    275    2.791  0.22932E+00  Chm_Delta_t       0Y7 1
     2380  0.292056E+00     2     1    279    2.977  0.57061E+00  Flo_Delta_t       0bI 1
     2389  0.301170E+00     2     1    283    2.781  0.19289E+00  Chm_Delta_t       0Xt 1
     2390  0.302227E+00     2     1      5    2.824  0.38579E+00  Flo_Delta_t       0XV 1
     2400  0.315256E+00     2     1    276    3.440  0.95997E+00  Flo_Delta_t       00h 1
     2410  0.326921E+00     2     1    279    3.233  0.71661E+00  Flo_Delta_t       0Hq 1
     2412  0.328549E+00     2     1    274    2.733  0.16461E+00  Chm_Delta_t       0Xz 1
     2420  0.334900E+00     2     1    306    2.756  0.10240E+00  Chm_Delta_t       0C5 1
     2430  0.339803E+00     3     1    300    2.953  0.76444E-01  Chm_Delta_t       0ay 1
     2440  0.347214E+00     2     1    286    3.144  0.63405E+00  Flo_Delta_t       0F1 1
     2450  0.355794E+00     2     1    279    2.921  0.47332E+00  Flo_Delta_t       0Cu 1
     2451  0.355928E+00     2     1     10    2.647  0.48968E-01  Chm_Delta_t       0dJ 1
     2460  0.361328E+00     2     1    281    2.754  0.20308E+00  Chm_Delta_t       0EM 1
     2470  0.372198E+00     2     1    274    2.722  0.15160E+00  Chm_Delta_t       0KQ 1
     2479  0.383308E+00     2     1    277    2.767  0.29562E+00  Chm_Delta_t       0bQ 1
     2480  0.384926E+00     2     1      5    2.857  0.59125E+00  Flo_Delta_t       0bQ 1
     2490  0.397963E+00     2     1    273    2.891  0.44136E+00  Chm_Delta_t       0XY 1
     2497  0.410687E+00     2     1    278    3.447  0.10139E+01  Flo_Delta_t       06z 1
     2500  0.417682E+00     2     1    280    2.867  0.73001E+00  Chm_Delta_t       0H3 1
     2507  0.438066E+00     2     1    291    3.715  0.23758E+01  Flo_Delta_t       0IH 1
     2510  0.445715E+00     2     1    278    2.976  0.51317E+00  Chm_Delta_t       0C6 1
     2520  0.454554E+00     2     1    275    2.902  0.38308E+00  Chm_Delta_t       0Fx 1
     2530  0.457930E+00     2     1    269    2.621  0.85790E-01  Flo_Delta_t       0Y7 1
     2540  0.465260E+00     2     1    268    2.777  0.21347E+00  Chm_Delta_t       0JE 1
     2541  0.465445E+00     2     1     11    2.584  0.67650E-01  Chm_Delta_t       0cl 1
     2550  0.479697E+00     2     1    279    3.104  0.93520E+00  Chm_Delta_t       0cj 1
     2560  0.492824E+00     2     1    276    2.587  0.97643E-01  Chm_Delta_t       0Cq 1
     2570  0.505208E+00     2     1    301    2.753  0.24297E+00  Chm_Delta_t       0Wc 1
     2580  0.514805E+00     2     1    279    2.706  0.18137E+00  Flo_Delta_t       0HP 1
     2589  0.520203E+00     2     1    262    2.707  0.18449E+00  Chm_Delta_t       0dM 1
     2590  0.521213E+00     2     1     12    2.790  0.36898E+00  Flo_Delta_t       0bU 1
     2600  0.533382E+00     2     1    283    2.730  0.27544E+00  Chm_Delta_t       0Fu 1
     2606  0.547582E+00     2     1    179    3.197  0.15289E+01  Flo_Delta_t       0F1 1
     2610  0.554313E+00     2     1    279    3.140  0.66047E+00  Flo_Delta_t       0Bb 1
     2620  0.574525E+00     2     1    283    3.192  0.16435E+01  Flo_Delta_t       0XX 1
     2621  0.574961E+00     2     1    278    2.764  0.15936E+00  Chm_Delta_t       0dM 1
     2630  0.580700E+00     3     1    295    3.138  0.19827E+00  Flo_Delta_t       0Xu 1
     2640  0.587883E+00     2     1    296    2.671  0.14801E+00  Chm_Delta_t       0XT 1
     2650  0.600528E+00     2     1    294    2.837  0.36830E+00  Chm_Delta_t       0Xe 1
     2654  0.602341E+00     2     1    172    2.454  0.43156E-01  Flo_Delta_t       0XX 1
     2660  0.604445E+00     2     1    176    2.548  0.74573E-01  Chm_Delta_t       0Vj 1
     2670  0.617183E+00     2     1    277    2.953  0.61854E+00  Chm_Delta_t       0Ac 1
     2677  0.629720E+00     2     1    287    2.809  0.52616E+00  Chm_Delta_t       0Y2 1
     2680  0.635367E+00     2     1    284    2.910  0.37883E+00  Chm_Delta_t       0b7 1
     2690  0.641873E+00     2     1    270    2.738  0.28280E+00  Flo_Delta_t       0Bq 1
     2700  0.655715E+00     2     1    284    3.039  0.70369E+00  Chm_Delta_t       0Fr 1
     2702  0.657099E+00     2     1      9    2.492  0.83206E-01  Flo_Delta_t       0Wu 1
     2710  0.663691E+00     2     1    278    2.600  0.17254E+00  Chm_Delta_t       0b9 1
     2720  0.673939E+00     2     1    313    2.939  0.42932E+00  Flo_Delta_t       0Wu 1
     2730  0.681443E+00     2     1    294    2.887  0.32049E+00  Flo_Delta_t       0a3 1
     2736  0.684478E+00     2     1    264    2.676  0.79188E-01  Flo_Delta_t       0aF 1
     2740  0.685701E+00     2     1    260    2.640  0.11403E+00  Chm_Delta_t       0ZK 1
     2750  0.692247E+00     2     1    285    3.056  0.28374E+00  Chm_Delta_t       0C5 1
     2760  0.704093E+00     2     1    288    2.703  0.21181E+00  Chm_Delta_t       0X7 1
     2767  0.711857E+00     2     1    283    2.676  0.20248E+00  Chm_Delta_t       0at 1
     2770  0.719618E+00     2     1    291    3.413  0.16199E+01  Flo_Delta_t       0XU 1
     2780  0.735435E+00     2     1    293    2.529  0.10883E+00  Chm_Delta_t       0B8 1
     2784  0.739236E+00     2     1    283    2.884  0.47398E+00  Flo_Delta_t       0YQ 1
     2790  0.746431E+00     2     1    284    2.982  0.81904E+00  Flo_Delta_t       0Dm 1
     2800  0.757970E+00     2     1    302    2.664  0.18342E+00  Chm_Delta_t       0cL 1
     2808  0.766615E+00     2     1    268    3.043  0.95225E+00  Flo_Delta_t       0eG 1
     2810  0.771308E+00     2     1    171    2.971  0.11427E+01  Flo_Delta_t       0e5 1
     2820  0.782697E+00     2     1    282    2.884  0.85302E+00  Flo_Delta_t       0Ai 1
     2830  0.792506E+00     2     1    274    2.534  0.19103E+00  Flo_Delta_t       0KK 1
     2832  0.793994E+00     2     1    260    2.597  0.16140E+00  Chm_Delta_t       0YB 1
     2840  0.804589E+00     2     1    269    2.965  0.11156E+01  Flo_Delta_t       0YB 1
     2848  0.821373E+00     2     1    286    3.076  0.16376E+01  Flo_Delta_t       0XY 1
     2850  0.829444E+00     2     1    279    3.183  0.19652E+01  Flo_Delta_t       00H 1
     2860  0.846426E+00     2     1    298    3.239  0.14670E+01  Flo_Delta_t       0Xs 1
     2861  0.848753E+00     2     1    173    2.838  0.84958E+00  Chm_Delta_t       0Aj 1
     2870  0.864290E+00     2     1    179    2.907  0.10570E+01  Flo_Delta_t       0aW 1
     2879  0.876132E+00     2     1    273    2.269  0.49990E-01  Chm_Delta_t       0DJ 1
     2880  0.876405E+00     2     1      5    2.348  0.99981E-01  Flo_Delta_t       0cb 1
     2890  0.894764E+00     2     1    277    2.463  0.24878E+00  Chm_Delta_t       0Bk 1
     2899  0.903511E+00     2     1    273    2.126  0.24453E-01  Flo_Delta_t       0YW 1
     2900  0.903645E+00     2     1      3    2.227  0.48906E-01  Flo_Delta_t       002 1
     2910  0.908975E+00     2     1    180    2.597  0.40565E+00  Flo_Delta_t       0Xg 1
     2920  0.924479E+00     2     1    183    2.680  0.10094E+01  Flo_Delta_t       08I 1
     2922  0.930890E+00     2     1    181    2.518  0.32269E+00  Chm_Delta_t       07j 1
     2930  0.945615E+00     2     1    348    2.600  0.20074E+00  Chm_Delta_t       0eT 1
     2940  0.950294E+00     2     1    296    2.498  0.14985E+00  Flo_Delta_t       0cG 1
     2948  0.958269E+00     2     1    298    2.317  0.45301E-01  Chm_Delta_t       0bq 1
     2950  0.958666E+00     2     1    257    2.318  0.54362E-01  Chm_Delta_t       0bo 1
     2960  0.966481E+00     2     1    295    2.441  0.13527E+00  Chm_Delta_t       0Ar 1
     2970  0.974404E+00     2     1    288    2.768  0.33659E+00  Chm_Delta_t       08I 1
     2980  0.979297E+00     2     1    277    2.898  0.25127E+00  Chm_Delta_t       0aw 1
     2988  0.985648E+00     2     1    286    2.396  0.11732E+00  Chm_Delta_t       0b2 1
     2990  0.986676E+00     2     1    278    2.520  0.14078E+00  Chm_Delta_t       0Aj 1
     3000  0.993419E+00     2     1    270    2.692  0.35031E+00  Flo_Delta_t       0cP 1
     3010  0.999091E+00     2     1    286    2.545  0.26150E+00  Chm_Delta_t       09P 1
     3020  0.100726E+01     2     1    281    2.830  0.65071E+00  Flo_Delta_t       0ax 1
     3025  0.101303E+01     2     1    286    2.506  0.18584E+00  Flo_Delta_t       07j 1
     3030  0.101634E+01     2     1    260    2.478  0.16057E+00  Chm_Delta_t       0de 1
     3040  0.101894E+01     2     1    280    2.380  0.11986E+00  Chm_Delta_t       0ZD 1
     3050  0.102765E+01     2     1    307    2.651  0.89477E-01  Chm_Delta_t       0W9 1
     3060  0.102936E+01     2     1    281    2.485  0.66794E-01  Flo_Delta_t       0YT 1
     3070  0.103333E+01     2     1    281    2.542  0.16620E+00  Chm_Delta_t       0Wt 1
     3079  0.104041E+01     2     1    282    2.363  0.63832E-01  Flo_Delta_t       0Zu 1
     3080  0.104076E+01     2     1      4    2.468  0.12766E+00  Flo_Delta_t       0Xe 1
     3090  0.105316E+01     2     1    286    2.611  0.31767E+00  Chm_Delta_t       0Zy 1
     3098  0.106779E+01     2     1    286    2.515  0.24541E+00  Flo_Delta_t       09K 1
     3100  0.106994E+01     2     1    280    2.545  0.29449E+00  Chm_Delta_t       0Zs 1
     3110  0.108684E+01     2     1    285    2.842  0.73278E+00  Chm_Delta_t       0Wu 1
     3116  0.109516E+01     2     1    282    2.478  0.12038E+00  Chm_Delta_t       0aV 1
     3120  0.109813E+01     2     1      5    2.627  0.57784E+00  Flo_Delta_t       0bP 1
     3130  0.111351E+01     2     1    319    2.923  0.43136E+00  Flo_Delta_t       0ea 1
     3140  0.111727E+01     2     1    292    2.517  0.96602E-01  Chm_Delta_t       0bR 1
     3148  0.112254E+01     2     1    285    2.908  0.37645E+00  Flo_Delta_t       0bE 1
     3150  0.112353E+01     2     1    259    2.455  0.13552E+00  Chm_Delta_t       0cz 1
     3160  0.113099E+01     2     1    277    2.457  0.10117E+00  Chm_Delta_t       0Xx 1
     3170  0.113703E+01     2     1    280    2.345  0.75520E-01  Chm_Delta_t       0ay 1
     3180  0.114312E+01     2     1    279    2.578  0.18792E+00  Chm_Delta_t       0Xy 1
     3190  0.114896E+01     2     1    284    2.777  0.46760E+00  Flo_Delta_t       0YV 1
     3192  0.114992E+01     2     1    278    2.310  0.72482E-01  Chm_Delta_t       0Xz 1
     3200  0.115989E+01     2     1    284    3.598  0.16700E+01  Flo_Delta_t       0ZC 1
     3210  0.117546E+01     2     1    288    2.522  0.37399E+00  Chm_Delta_t       0bM 1
     3211  0.117730E+01     2     1      6    2.676  0.67417E+00  Flo_Delta_t       0bp 1
     3220  0.120255E+01     2     1    289    2.429  0.25163E+00  Chm_Delta_t       07y 1
     3222  0.120468E+01     2     1      6    2.427  0.27405E+00  Flo_Delta_t       0Zb 1
     3230  0.122219E+01     2     1    281    2.652  0.56827E+00  Chm_Delta_t       07y 1
     3236  0.123206E+01     2     1    275    2.616  0.86299E+00  Flo_Delta_t       0Ya 1
     3240  0.124869E+01     2     1    284    2.770  0.12427E+01  Chm_Delta_t       0Z6 1
     3247  0.125944E+01     2     1    176    2.373  0.33361E+00  Chm_Delta_t       0Zf 1
     3250  0.126302E+01     2     1    177    2.337  0.24020E+00  Chm_Delta_t       0dL 1
     3259  0.128682E+01     3     1    300    3.105  0.90215E+00  Chm_Delta_t       0aD 1
     3260  0.128830E+01     2     1      5    2.590  0.54129E+00  Chm_Delta_t       0YB 1
     3266  0.131420E+01     2     1    280    2.928  0.75481E+00  Chm_Delta_t       0YX 1
     3270  0.131752E+01     2     1    172    2.453  0.32608E+00  Flo_Delta_t       0e2 1
     3280  0.132873E+01     2     1    266    2.661  0.81139E+00  Flo_Delta_t       0bQ 1
     3288  0.134158E+01     2     1    269    2.250  0.10526E+00  Chm_Delta_t       0YS 1
     3290  0.134331E+01     2     1    171    2.458  0.42105E+00  Flo_Delta_t       0eB 1
     3300  0.135728E+01     2     1    273    2.401  0.31431E+00  Chm_Delta_t       04r 1
     3310  0.136669E+01     3     1    260    2.711  0.78211E+00  Flo_Delta_t       09r 1
     3313  0.136896E+01     2     1    285    2.258  0.75883E-01  Chm_Delta_t       0Y5 1
     3320  0.138822E+01     2     1    183    2.672  0.87417E+00  Chm_Delta_t       0ay 1
     3323  0.139633E+01     2     1    274    2.428  0.16682E+00  Chm_Delta_t       0bP 1
     3330  0.140597E+01     2     1    175    2.578  0.57654E+00  Chm_Delta_t       0bQ 1
     3340  0.141061E+01     2     1    275    2.491  0.43038E+00  Flo_Delta_t       0Y7 1
     3350  0.141608E+01     2     1    265    2.358  0.96384E-01  Chm_Delta_t       0Y7 1
     3358  0.142371E+01     2     1    278    2.468  0.30215E+00  Chm_Delta_t       0dM 1
     3360  0.142520E+01     2     1      5    2.375  0.36258E+00  Flo_Delta_t       0Y7 1
     3370  0.144701E+01     2     1    291    2.491  0.27066E+00  Chm_Delta_t       0Xg 1
     3374  0.145109E+01     2     1    259    2.592  0.35413E+00  Chm_Delta_t       0bU 1
     3380  0.145517E+01     2     1    266    2.683  0.61194E+00  Flo_Delta_t       0Z4 1
     3390  0.146355E+01     2     1    265    2.464  0.45681E+00  Chm_Delta_t       0bU 1
     3400  0.147747E+01     2     1    280    2.761  0.11367E+01  Flo_Delta_t       0Y8 1
     3401  0.147847E+01     2     1    165    2.476  0.36626E+00  Chm_Delta_t       0dE 1
     3410  0.150295E+01     2     1    288    2.424  0.45569E+00  Chm_Delta_t       0Y2 1
     3412  0.150585E+01     2     1      6    2.294  0.14685E+00  Flo_Delta_t       0YZ 1
     3420  0.152375E+01     3     1    281    2.754  0.10150E+01  Flo_Delta_t       0YZ 1
     3426  0.153323E+01     2     1    302    2.409  0.20178E+00  Flo_Delta_t       0Yc 1
     3430  0.153440E+01     2     1    273    2.271  0.87167E-01  Chm_Delta_t       0Zw 1
     3440  0.155089E+01     2     1    288    2.557  0.72300E+00  Chm_Delta_t       0ZS 1
     3445  0.156061E+01     2     1    176    2.407  0.40318E+00  Flo_Delta_t       0Ya 1
     3450  0.157465E+01     2     1    292    2.632  0.11611E+01  Flo_Delta_t       0aZ 1
     3454  0.158799E+01     2     1    266    2.429  0.31992E+00  Chm_Delta_t       0dc 1
     3460  0.159549E+01     2     1    179    2.503  0.55283E+00  Chm_Delta_t       0W6 1
     3470  0.160626E+01     2     1    282    2.434  0.41268E+00  Flo_Delta_t       0b9 1
     3480  0.161378E+01     2     1    308    2.724  0.30807E+00  Chm_Delta_t       0Zs 1
     3483  0.161537E+01     2     1    282    2.209  0.26342E-01  Chm_Delta_t       0aK 1
     3490  0.161806E+01     2     1    282    2.936  0.30345E+00  Flo_Delta_t       0aV 1
     3500  0.162604E+01     2     1    288    2.572  0.22653E+00  Chm_Delta_t       0YM 1
     3510  0.163914E+01     2     1    291    2.439  0.16910E+00  Chm_Delta_t       0aW 1
     3514  0.164275E+01     2     1     14    2.721  0.60742E+00  Flo_Delta_t       0bL 1
     3520  0.165396E+01     2     1    292    2.705  0.31489E+00  Chm_Delta_t       0at 1
     3530  0.166744E+01     2     1    286    2.710  0.78354E+00  Flo_Delta_t       0Xx 1
     3531  0.167013E+01     2     1    281    2.992  0.97988E+00  Flo_Delta_t       0YV 1
     3540  0.168350E+01     2     1    290    2.891  0.12191E+01  Flo_Delta_t       00A 1
     3549  0.169751E+01     3     1    302    2.607  0.45375E+00  Chm_Delta_t       0cL 1
     3550  0.169825E+01     2     1    264    2.466  0.27225E+00  Chm_Delta_t       0eG 1
     3560  0.171315E+01     2     1    278    2.706  0.67744E+00  Chm_Delta_t       0YY 1
     3568  0.172488E+01     2     1    279    2.437  0.53197E+00  Flo_Delta_t       0Yh 1
     3570  0.172955E+01     2     1    178    2.472  0.63836E+00  Chm_Delta_t       0aL 1
     3577  0.175226E+01     2     1    285    3.155  0.19345E+01  Flo_Delta_t       0cW 1
     3580  0.175849E+01     2     1    286    2.629  0.41785E+00  Chm_Delta_t       008 1
     3590  0.177882E+01     3     1    179    2.336  0.31192E+00  Chm_Delta_t       0Yz 1
     3591  0.177964E+01     2     1      5    2.320  0.30058E+00  Flo_Delta_t       0cs 1
     3600  0.179176E+01     2     1    283    2.336  0.37396E+00  Chm_Delta_t       0cb 1
     3605  0.180702E+01     2     1    289    2.610  0.63748E+00  Chm_Delta_t       0cF 1
     3610  0.181116E+01     2     1    269    2.237  0.16523E+00  Chm_Delta_t       0YS 1
     3620  0.182583E+01     2     1    264    2.647  0.13705E+01  Flo_Delta_t       02e 1
     3623  0.183440E+01     2     1    277    2.503  0.66474E+00  Flo_Delta_t       0XI 1
     3630  0.183917E+01     2     1    272    2.137  0.62028E-01  Chm_Delta_t       0cL 1
     3640  0.185376E+01     2     1    282    2.321  0.51449E+00  Chm_Delta_t       0cL 1
     3645  0.186178E+01     3     1    178    2.320  0.17180E+00  Flo_Delta_t       0YZ 1
     3650  0.186318E+01     2     1    277    2.230  0.14844E+00  Flo_Delta_t       0eE 1
     3659  0.188916E+01     2     1    285    2.774  0.11936E+00  Chm_Delta_t       0Ze 1
     3660  0.188936E+01     2     1      4    2.153  0.71616E-01  Chm_Delta_t       0YB 1
     3670  0.190475E+01     2     1    176    2.375  0.59401E+00  Chm_Delta_t       0Zw 1
     3677  0.191654E+01     2     1    264    2.327  0.18036E+00  Chm_Delta_t       0eT 1
     3680  0.191861E+01     2     1    155    2.356  0.43286E+00  Flo_Delta_t       0eT 1
     3690  0.192397E+01     2     1    264    2.162  0.96939E-01  Chm_Delta_t       009 1
     3700  0.193750E+01     2     1    271    2.394  0.80405E+00  Chm_Delta_t       0Hh 1
     3702  0.194392E+01     3     1    296    2.701  0.73693E+00  Chm_Delta_t       0YM 1
     3710  0.194958E+01     2     1    274    2.235  0.13753E+00  Flo_Delta_t       0dM 1
     3720  0.195422E+01     2     1    270    2.490  0.34222E+00  Flo_Delta_t       0bd 1
     3730  0.195923E+01     2     1    273    2.300  0.25546E+00  Flo_Delta_t       0bo 1
     3740  0.196935E+01     2     1    284    2.257  0.19070E+00  Chm_Delta_t       0cL 1
     3742  0.197130E+01     2     1    161    2.391  0.32892E+00  Flo_Delta_t       0YS 1
     3750  0.197778E+01     2     1    272    2.259  0.20461E+00  Chm_Delta_t       0bT 1
     3760  0.199078E+01     2     1    261    2.398  0.50914E+00  Flo_Delta_t       0dM 1
     3764  0.199868E+01     2     1    274    2.381  0.32732E-01  Chm_Delta_t       0dM 1
     3770  0.200206E+01     2     1    165    2.566  0.62845E+00  Flo_Delta_t       0bA 1
     3780  0.201753E+01     2     1    272    2.513  0.46914E+00  Chm_Delta_t       0bN 1
     3787  0.202605E+01     2     1    260    2.484  0.43201E+00  Chm_Delta_t       0eU 1
     3790  0.202804E+01     2     1    248    2.338  0.31105E+00  Flo_Delta_t       0d9 1
     3800  0.203433E+01     2     1    269    2.264  0.23220E+00  Chm_Delta_t       0Yh 1
     3810  0.204416E+01     2     1    178    2.244  0.17333E+00  Chm_Delta_t       0ZD 1
     3817  0.205343E+01     2     1    257    2.264  0.18311E+00  Chm_Delta_t       0eG 1
     3820  0.205764E+01     2     1    173    2.395  0.43946E+00  Chm_Delta_t       0a1 1
     3830  0.206827E+01     2     1    174    2.342  0.32806E+00  Chm_Delta_t       0YQ 1
     3838  0.208081E+01     2     1    174    2.229  0.85453E-01  Chm_Delta_t       0XU 1
     3840  0.208222E+01     2     1    166    2.341  0.34181E+00  Flo_Delta_t       0bN 1
     3850  0.209522E+01     2     1    179    2.386  0.25516E+00  Chm_Delta_t       0WU 1
     3860  0.210819E+01     2     1    181    3.273  0.15219E+01  Flo_Delta_t       07g 1
     3870  0.212860E+01     2     1    181    2.400  0.34084E+00  Chm_Delta_t       0Wd 1
     3875  0.213557E+01     2     1    180    2.580  0.62466E+00  Flo_Delta_t       0W9 1
     3880  0.213980E+01     2     1    172    2.411  0.53970E+00  Flo_Delta_t       0Xh 1
     3886  0.216295E+01     2     1    280    2.738  0.12886E+01  Flo_Delta_t       0ZE 1
     3890  0.216756E+01     2     1    306    2.465  0.16700E+00  Chm_Delta_t       0Xh 1
     3900  0.218118E+01     2     1    274    2.507  0.41555E+00  Chm_Delta_t       0XU 1
     3910  0.218912E+01     2     1    275    2.360  0.31021E+00  Flo_Delta_t       0Yj 1
     3912  0.219033E+01     2     1      8    2.274  0.25403E+00  Flo_Delta_t       0bO 1
     3920  0.219835E+01     2     1    274    2.362  0.52677E+00  Flo_Delta_t       0Zi 1
     3929  0.221771E+01     2     1    282    2.367  0.35802E+00  Flo_Delta_t       0YJ 1
     3930  0.221830E+01     2     1      9    2.248  0.21481E+00  Chm_Delta_t       0ZB 1
     3937  0.224509E+01     2     1    288    2.251  0.41432E-01  Chm_Delta_t       0ZE 1
     3938  0.224509E+01     2     1      3    1.084  0.11574E-06  Chm_Delta_t       002 1
     3940  0.224509E+01     2     1      3    1.029  0.46296E-06  Flo_Delta_t       002 1
     3950  0.224509E+01     2     1      3    1.166  0.47407E-03  Flo_Delta_t       002 1
     3960  0.224775E+01     2     1    164    2.371  0.48545E+00  Flo_Delta_t       0Y7 1
     3970  0.227419E+01     2     1    306    2.779  0.12080E+01  Chm_Delta_t       0cV 1
     3980  0.231171E+01     2     1    288    2.623  0.90174E+00  Flo_Delta_t       0ch 1
     3988  0.232722E+01     2     1    278    2.327  0.48899E+00  Chm_Delta_t       0ca 1
     3990  0.233151E+01     4     1    294    2.762  0.58679E+00  Chm_Delta_t       0Wc 1
     4000  0.234451E+01     2     1    307    2.566  0.43803E+00  Chm_Delta_t       0XL 1
     4010  0.234841E+01     2     1    274    2.253  0.98097E-01  Chm_Delta_t       0Xu 1
     4016  0.235460E+01     2     1    285    2.276  0.13662E+00  Flo_Delta_t       0Yj 1
     4020  0.235828E+01     2     1    271    2.300  0.19673E+00  Chm_Delta_t       0Yl 1
     4030  0.237313E+01     2     1    282    2.408  0.48953E+00  Chm_Delta_t       0ZV 1
     4040  0.239596E+01     2     1    282    2.612  0.12181E+01  Flo_Delta_t       0ZD 1
     4050  0.242530E+01     3     1    333    6.785  0.90931E+00  Flo_Delta_t       0eE 1
     4060  0.243115E+01     2     1    321    2.326  0.61092E-01  Chm_Delta_t       0eL 1
     4070  0.243400E+01     2     1    278    2.594  0.15202E+00  Flo_Delta_t       0Yr 1
     4080  0.243613E+01     2     1    268    2.412  0.11348E+00  Flo_Delta_t       0Y5 1
     4090  0.244018E+01     2     1    278    2.332  0.84712E-01  Chm_Delta_t       0aV 1
     4100  0.244465E+01     2     1    282    2.715  0.21079E+00  Flo_Delta_t       0ZG 1
     4110  0.244984E+01     2     1    275    2.597  0.15735E+00  Chm_Delta_t       0a5 1
     4120  0.245482E+01     2     1    285    2.980  0.39155E+00  Flo_Delta_t       0Z4 1
     4130  0.246296E+01     2     1    284    2.291  0.87687E-01  Chm_Delta_t       0Zl 1
     4140  0.246610E+01     2     1    272    2.272  0.65458E-01  Chm_Delta_t       0c7 1
     4150  0.247443E+01     2     1    281    3.034  0.54293E+00  Chm_Delta_t       0Zn 1
     4160  0.248049E+01     2     1    281    2.700  0.40530E+00  Flo_Delta_t       0Ze 1
     4170  0.249964E+01     2     1    296    2.596  0.30255E+00  Chm_Delta_t       0aG 1
     4180  0.250788E+01     2     1    290    2.339  0.22585E+00  Chm_Delta_t       0dA 1
     4190  0.252288E+01     2     1    270    2.535  0.56200E+00  Flo_Delta_t       0d9 1
     4200  0.254384E+01     2     1    287    2.401  0.41953E+00  Chm_Delta_t       0c1 1
     4210  0.257635E+01     2     1    291    2.603  0.10439E+01  Flo_Delta_t       07g 1
     4220  0.260413E+01     2     1    295    2.754  0.77928E+00  Flo_Delta_t       0dj 1
     4230  0.263392E+01     2     1    284    2.955  0.19391E+01  Flo_Delta_t       0d1 1
     4240  0.265101E+01     2     1    268    2.351  0.43426E+00  Flo_Delta_t       0di 1
     4250  0.266766E+01     2     1    276    2.282  0.32417E+00  Flo_Delta_t       0Yp 1
     4260  0.269535E+01     2     1    180    2.671  0.80665E+00  Chm_Delta_t       0cb 1
     4270  0.271175E+01     2     1    275    2.551  0.60216E+00  Chm_Delta_t       0dG 1
     4280  0.272958E+01     2     1    277    2.450  0.44951E+00  Chm_Delta_t       0bs 1
     4290  0.274450E+01     2     1    279    2.404  0.33556E+00  Chm_Delta_t       0bs 1
     4300  0.275570E+01     3     1    327    4.215  0.83497E+00  Flo_Delta_t       0eT 1
     4310  0.276074E+01     2     1    320    2.483  0.18699E+00  Flo_Delta_t       0ea 1
     4320  0.276452E+01     2     1    283    2.544  0.13959E+00  Flo_Delta_t       0bh 1
     4330  0.276967E+01     2     1    280    2.385  0.34734E+00  Flo_Delta_t       0dl 1
     4340  0.278400E+01     2     1    290    2.314  0.25929E+00  Chm_Delta_t       0cJ 1
     4350  0.279923E+01     2     1    292    2.374  0.19356E+00  Chm_Delta_t       0c1 1
     4360  0.280662E+01     2     1    282    2.499  0.48163E+00  Chm_Delta_t       0d3 1
     4370  0.281209E+01     2     1    277    2.410  0.35954E+00  Flo_Delta_t       0cQ 1
     4380  0.282095E+01     2     1    279    2.651  0.89464E+00  Flo_Delta_t       0dn 1
     4390  0.284174E+01     2     1    288    2.802  0.66785E+00  Flo_Delta_t       0e2 1
     4400  0.285079E+01     2     1    272    2.729  0.49855E+00  Chm_Delta_t       0cO 1
     4410  0.286701E+01     2     1    282    2.480  0.37216E+00  Chm_Delta_t       0bQ 1
     4420  0.289174E+01     2     1    181    2.889  0.92606E+00  Flo_Delta_t       0ZS 1
     4430  0.291057E+01     2     1    280    2.763  0.69130E+00  Chm_Delta_t       0cS 1
     4440  0.292453E+01     2     1    280    2.650  0.51605E+00  Chm_Delta_t       0ds 1
     4450  0.294014E+01     2     1    183    3.048  0.12841E+01  Flo_Delta_t       0YT 1
     4460  0.295131E+01     2     1    180    2.363  0.28757E+00  Chm_Delta_t       0Yi 1
     4470  0.296657E+01     2     1    275    2.770  0.71557E+00  Chm_Delta_t       06H 1
     4480  0.297451E+01     2     1    273    2.255  0.16025E+00  Chm_Delta_t       0dl 1
     4490  0.298874E+01     2     1    180    3.009  0.13292E+01  Flo_Delta_t       0XT 1
     4495  0.299801E+01     2     1    274    2.528  0.58030E+00  Chm_Delta_t       0cN 1

  ...done!   simulation finished

